Name,Tags,Sector,Position,Company name,Conference Goals,Themes of Interest,Bio,Email,LinkedIn,Twitter,Avatar,First name,Last name,tagList,id,Cluster,Degree,InterclusterFraction,ClusterDiversity,ClusterBridging,ClusterArchetype,cluster_name,x,y
Ray Bednar,Sports Tech|Health Tech|Functional Medicine|Prevention|Sustainability|Governance|Participation|Mobility / Transport|Crowdfunding|Sharing Economy|Cryptocurrency|IPO / ICO|Human Resources / Universal Employees|Gender / Diversity|Smart Collaboration Technology|Enterprise Technology|Education|Ethics|Policy|Identity|eSports / Sport|Engagement / Participation|Personal Development|Video Games|Functional Food|Vitamins|Growth|Alcohol and other drugs,Not for Profit,Sawing Machine Setter,"Spencer, Quitzon and Adams",Meet Investors|Improve my business|Explore new ways of working|Other,Food|Money,,samara53@example.org,,,https://lorempixel.com/600/600/cats/?17073,Ray,Bednar,"['Sports Tech', 'Health Tech', 'Functional Medicine', 'Prevention', 'Sustainability', 'Governance', 'Participation', 'Mobility / Transport', 'Crowdfunding', 'Sharing Economy', 'Cryptocurrency', 'IPO / ICO', 'Human Resources / Universal Employees', 'Gender / Diversity', 'Smart Collaboration Technology', 'Enterprise Technology', 'Education', 'Ethics', 'Policy', 'Identity', 'eSports / Sport', 'Engagement / Participation', 'Personal Development', 'Video Games', 'Functional Food', 'Vitamins', 'Growth', 'Alcohol and other drugs']",60,Cluster_5,3,0.3333333333333333,-1.5623495766786293,-2.191469907923343,0.5428707564360281,"Vitamins, Engagement / Participation, Social Networks / Influencers, Alcohol and other drugs, Sharing Economy",-13.558427810668945,0.9835450649261475
Kyle Lockman,Alternative Health|Sports Tech|Health Tech|Internet of Things|Governance|Smart Cities|Infrastructure|Policy|Crowdfunding|Company Structure|Investment|IPO / ICO|Machine Learning|Entrepreneurship|Remote Work|Business Models|Education|Identity|Art|Design|Gamification|Engagement / Participation|Personal Development|Video Games|Growth|Farming|Optimal Nutrition|Alcohol and other drugs,Government,Textile Cutting Machine Operator,Willms LLC,Meet Startups|Tell My Story|Improve my business|Other,Culture|Food,,stehr.stephan@example.org,,,https://lorempixel.com/600/600/cats/?68024,Kyle,Lockman,"['Alternative Health', 'Sports Tech', 'Health Tech', 'Internet of Things', 'Governance', 'Smart Cities', 'Infrastructure', 'Policy', 'Crowdfunding', 'Company Structure', 'Investment', 'IPO / ICO', 'Machine Learning', 'Entrepreneurship', 'Remote Work', 'Business Models', 'Education', 'Identity', 'Art', 'Design', 'Gamification', 'Engagement / Participation', 'Personal Development', 'Video Games', 'Growth', 'Farming', 'Optimal Nutrition', 'Alcohol and other drugs']",61,Cluster_4,5,0.2,-0.6711018699167848,-0.7857040027930721,0.4482844490595983,"IPO / ICO, Design, Gamification, Engagement / Participation, Smart Collaboration Technology",-9.612227439880371,-1.8231251239776611
Colby Gottlieb,Cannabis|Exercise |Prevention|Internet of Things|Sustainability|Security|Community Engagement|Mobility / Transport|Equity|Crowdfunding|Company Structure|Impact Investing|Uncertainty / Accelerating Change|Skills and Capability Development|Smart Collaboration Technology|Culture / PeopleGeeks|Values-Based Leadership|Education|Consumer Behaviour|Design|eSports / Sport|Gamification|Personal Development|Interfaces / Platforms|Functional Food|Vitamins|Growth|Farming,Other,Sys Admin,"Keeling, Reynolds and Rosenbaum",Understand Government Policy|Improve my business|Explore new ways of working|Other,Health|Money,,ryan.mona@example.org,,,https://lorempixel.com/600/600/cats/?63871,Colby,Gottlieb,"['Cannabis', 'Exercise ', 'Prevention', 'Internet of Things', 'Sustainability', 'Security', 'Community Engagement', 'Mobility / Transport', 'Equity', 'Crowdfunding', 'Company Structure', 'Impact Investing', 'Uncertainty / Accelerating Change', 'Skills and Capability Development', 'Smart Collaboration Technology', 'Culture / PeopleGeeks', 'Values-Based Leadership', 'Education', 'Consumer Behaviour', 'Design', 'eSports / Sport', 'Gamification', 'Personal Development', 'Interfaces / Platforms', 'Functional Food', 'Vitamins', 'Growth', 'Farming']",62,Cluster_3,5,0.4,0.1228078294057476,-0.20257912394342237,-0.08187222117569011,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",3.4553658962249756,-15.980340957641602
Donna Fay,Alternative Health|Diagnosis|New Hospitals|Virtual Reality|Security|Smart Cities|Infrastructure|Mobility / Transport|Equity|Trade|Sharing Economy|IPO / ICO|Human Resources / Universal Employees|Skills and Capability Development|Enterprise Technology|Strategy / Leadership|Purpose|Values-Based Leadership|Consumer Behaviour|Design|eSports / Sport|Engagement / Participation|Interfaces / Platforms|Video Games|Plant Based|Farming|Optimal Nutrition|Vegetarian / Vegan,Other,Pantograph Engraver,"Pfannerstill, Jacobson and Bosco",Meet Startups|Understand Government Policy|Improve my business|Other,Food|Health,,stuart.vonrueden@example.com,,,https://lorempixel.com/600/600/cats/?49687,Donna,Fay,"['Alternative Health', 'Diagnosis', 'New Hospitals', 'Virtual Reality', 'Security', 'Smart Cities', 'Infrastructure', 'Mobility / Transport', 'Equity', 'Trade', 'Sharing Economy', 'IPO / ICO', 'Human Resources / Universal Employees', 'Skills and Capability Development', 'Enterprise Technology', 'Strategy / Leadership', 'Purpose', 'Values-Based Leadership', 'Consumer Behaviour', 'Design', 'eSports / Sport', 'Engagement / Participation', 'Interfaces / Platforms', 'Video Games', 'Plant Based', 'Farming', 'Optimal Nutrition', 'Vegetarian / Vegan']",63,Cluster_6,5,0.8,1.375609020855856,1.5563678478622767,-1.6479469149965844,"Plant Based, Entrepreneurship, Strategy / Leadership, Smart Cities, Vegetarian / Vegan",4.16004753112793,15.951277732849121
Genevieve Effertz,Cannabis|Sports Tech|Artificial Intelligence|Internet of Things|Security|Governance|Mobility / Transport|Policy|Equity|Crowdfunding|Sharing Economy|Impact Investing|Human Resources / Universal Employees|Culture / PeopleGeeks|Business Models|Strategy / Leadership|Creative Industries|Consumer Behaviour|Policy|Identity|Gamification|Personal Development|Interfaces / Platforms|Video Games|Functional Food|Vitamins|AgTech|Farming,Other,Spraying Machine Operator,"Mueller, Fisher and Harris",Meet Investors|Understand Government Policy|Explore new ways of working|Other,Culture|Money,,heidi33@example.net,,,https://lorempixel.com/600/600/cats/?41468,Genevieve,Effertz,"['Cannabis', 'Sports Tech', 'Artificial Intelligence', 'Internet of Things', 'Security', 'Governance', 'Mobility / Transport', 'Policy', 'Equity', 'Crowdfunding', 'Sharing Economy', 'Impact Investing', 'Human Resources / Universal Employees', 'Culture / PeopleGeeks', 'Business Models', 'Strategy / Leadership', 'Creative Industries', 'Consumer Behaviour', 'Policy', 'Identity', 'Gamification', 'Personal Development', 'Interfaces / Platforms', 'Video Games', 'Functional Food', 'Vitamins', 'AgTech', 'Farming']",64,Cluster_0,3,0.0,-1.485953728434389,-1.4241614932019444,0.5367957646921789,"Policy, Personal Development, Plant Based, Sustainability, Crowdfunding",-13.489386558532715,15.869203567504883
Maybell Brekke,Peak Performance|Functional Medicine|Artificial Intelligence|Internet of Things|Community Engagement|Governance|Participation|Policy|Equity|Trade|IPO / ICO|Impact Investing|Automation / Artificial Intelligence|Machine Learning|Culture / PeopleGeeks|Business Models|Values-Based Leadership|Creative Industries|Identity|Design|Gamification|Exploration|Engagement / Participation|Personal Development|Plant Based|AgTech|Distribution|Alcohol and other drugs,Other,Rotary Drill Operator,Rice-Corwin,Meet Startups|Tell My Story|Explore new ways of working|Other,Play|Work,,stamm.luisa@example.org,,,https://lorempixel.com/600/600/cats/?62306,Maybell,Brekke,"['Peak Performance', 'Functional Medicine', 'Artificial Intelligence', 'Internet of Things', 'Community Engagement', 'Governance', 'Participation', 'Policy', 'Equity', 'Trade', 'IPO / ICO', 'Impact Investing', 'Automation / Artificial Intelligence', 'Machine Learning', 'Culture / PeopleGeeks', 'Business Models', 'Values-Based Leadership', 'Creative Industries', 'Identity', 'Design', 'Gamification', 'Exploration', 'Engagement / Participation', 'Personal Development', 'Plant Based', 'AgTech', 'Distribution', 'Alcohol and other drugs']",65,Cluster_4,10,0.5,1.255277912325313,0.8669194903884209,-0.14849250024539962,"IPO / ICO, Design, Gamification, Engagement / Participation, Smart Collaboration Technology",-7.450806140899658,-5.466224670410156
Lisa Beatty,Peak Performance|Sports Tech|Diagnosis|Personal Data / Electronic Medical Record|Sustainability|Community Engagement|Participation|City Information Managment|Blockchain|Trade|Cryptocurrency|IPO / ICO|Uncertainty / Accelerating Change|Entrepreneurship|Smart Collaboration Technology|Enterprise Technology|Social Networks / Influencers|Creative Industries|Ethics|Design|eSports / Sport|Gamification|Engagement / Participation|Video Games|Growth|Farming|Vegetarian / Vegan|Alcohol and other drugs,Other,Supervisor Fire Fighting Worker,"Schmeler, Cummerata and Purdy",Meet Investors|Understand Government Policy|Tell My Story|Explore new ways of working,Cities|Money,,cyril.blick@example.net,,,https://lorempixel.com/600/600/cats/?46180,Lisa,Beatty,"['Peak Performance', 'Sports Tech', 'Diagnosis', 'Personal Data / Electronic Medical Record', 'Sustainability', 'Community Engagement', 'Participation', 'City Information Managment', 'Blockchain', 'Trade', 'Cryptocurrency', 'IPO / ICO', 'Uncertainty / Accelerating Change', 'Entrepreneurship', 'Smart Collaboration Technology', 'Enterprise Technology', 'Social Networks / Influencers', 'Creative Industries', 'Ethics', 'Design', 'eSports / Sport', 'Gamification', 'Engagement / Participation', 'Video Games', 'Growth', 'Farming', 'Vegetarian / Vegan', 'Alcohol and other drugs']",66,Cluster_4,4,0.25,-0.5321857309987186,-0.7003145822287783,-0.36589022928097864,"IPO / ICO, Design, Gamification, Engagement / Participation, Smart Collaboration Technology",-17.661731719970703,-2.837390184402466
Herminio Flatley,Functional Medicine|Prevention|Virtual Reality|Internet of Things|Community Engagement|Energy|Participation|Mobility / Transport|Blockchain|Venture Capital|Cryptocurrency|Impact Investing|Skills and Capability Development|Gender / Diversity|Smart Collaboration Technology|Business Models|Creative Industries|Consumer Behaviour|Policy|Identity|eSports / Sport|Exploration|Engagement / Participation|Personal Development|Vitamins|Supply Chain|Optimal Nutrition|Vegetarian / Vegan,Media,Train Crew,Volkman Ltd,Meet Investors|Meet Startups|Tell My Story|Improve my business,Cities|Work,,aron.marvin@example.org,,,https://lorempixel.com/600/600/cats/?24592,Herminio,Flatley,"['Functional Medicine', 'Prevention', 'Virtual Reality', 'Internet of Things', 'Community Engagement', 'Energy', 'Participation', 'Mobility / Transport', 'Blockchain', 'Venture Capital', 'Cryptocurrency', 'Impact Investing', 'Skills and Capability Development', 'Gender / Diversity', 'Smart Collaboration Technology', 'Business Models', 'Creative Industries', 'Consumer Behaviour', 'Policy', 'Identity', 'eSports / Sport', 'Exploration', 'Engagement / Participation', 'Personal Development', 'Vitamins', 'Supply Chain', 'Optimal Nutrition', 'Vegetarian / Vegan']",67,Cluster_1,9,0.6666666666666666,1.8678205182147005,1.866919695568041,-1.0375188876169694,"Policy, Cryptocurrency, Engagement / Participation, Business Models, Energy",1.5690302848815918,2.848414421081543
Malinda Murray,Peak Performance|Sports Tech|Diagnosis|Virtual Reality|Security|Smart Cities|Participation|City Information Managment|Crowdfunding|Sharing Economy|Cryptocurrency|IPO / ICO|Automation / Artificial Intelligence|Gender / Diversity|Remote Work|Enterprise Technology|Values-Based Leadership|Social Networks / Influencers|Art|Design|eSports / Sport|Engagement / Participation|Personal Development|Video Games|Growth|AgTech|Distribution|Lab Grown Food,Other,Clinical School Psychologist,"Strosin, Thompson and Lakin",Understand Government Policy|Tell My Story|Explore new ways of working|Other,Cities|Money,,dsauer@example.org,,,https://lorempixel.com/600/600/cats/?36680,Malinda,Murray,"['Peak Performance', 'Sports Tech', 'Diagnosis', 'Virtual Reality', 'Security', 'Smart Cities', 'Participation', 'City Information Managment', 'Crowdfunding', 'Sharing Economy', 'Cryptocurrency', 'IPO / ICO', 'Automation / Artificial Intelligence', 'Gender / Diversity', 'Remote Work', 'Enterprise Technology', 'Values-Based Leadership', 'Social Networks / Influencers', 'Art', 'Design', 'eSports / Sport', 'Engagement / Participation', 'Personal Development', 'Video Games', 'Growth', 'AgTech', 'Distribution', 'Lab Grown Food']",68,Cluster_4,3,0.0,-1.7935129535938397,-1.4756312698232414,0.8129834790628306,"IPO / ICO, Design, Gamification, Engagement / Participation, Smart Collaboration Technology",5.421538352966309,6.299941539764404
Quinn O'Keefe,Peak Performance|Functional Medicine|Personal Data / Electronic Medical Record|Virtual Reality|Governance|Energy|Participation|City Information Managment|Blockchain|Sharing Economy|Cryptocurrency|IPO / ICO|Human Resources / Universal Employees|Skills and Capability Development|Smart Collaboration Technology|Remote Work|Purpose|Creative Industries|Policy|Art|Gamification|Engagement / Participation|Interfaces / Platforms|Video Games|Vitamins|Growth|AgTech|Optimal Nutrition,Startup,Rock Splitter,Schumm LLC,Meet Startups|Understand Government Policy|Tell My Story|Improve my business,Cities|Culture,,nswift@example.net,,,https://lorempixel.com/600/600/cats/?98788,Quinn,O'Keefe,"['Peak Performance', 'Functional Medicine', 'Personal Data / Electronic Medical Record', 'Virtual Reality', 'Governance', 'Energy', 'Participation', 'City Information Managment', 'Blockchain', 'Sharing Economy', 'Cryptocurrency', 'IPO / ICO', 'Human Resources / Universal Employees', 'Skills and Capability Development', 'Smart Collaboration Technology', 'Remote Work', 'Purpose', 'Creative Industries', 'Policy', 'Art', 'Gamification', 'Engagement / Participation', 'Interfaces / Platforms', 'Video Games', 'Vitamins', 'Growth', 'AgTech', 'Optimal Nutrition']",69,Cluster_1,3,0.3333333333333333,-0.1133681678547894,-0.4073400554541471,-0.9969942805182036,"Policy, Cryptocurrency, Engagement / Participation, Business Models, Energy",3.366394281387329,-2.8836019039154053
Korey Bradtke,Health Tech|Functional Medicine|New Hospitals|Virtual Reality|Smart Cities|Infrastructure|Energy|City Information Managment|Company Structure|Blockchain|Venture Capital|IPO / ICO|Entrepreneurship|Gender / Diversity|Remote Work|Strategy / Leadership|Education|Identity|Art|Design|Gamification|Exploration|Engagement / Participation|Interfaces / Platforms|Vitamins|Plant Based|AgTech|Vegetarian / Vegan,Established Business,Farmer,"Satterfield, Quitzon and Morar",Meet Investors|Understand Government Policy|Improve my business|Other,Money|Play,,rath.nikita@example.org,,,https://lorempixel.com/600/600/cats/?56132,Korey,Bradtke,"['Health Tech', 'Functional Medicine', 'New Hospitals', 'Virtual Reality', 'Smart Cities', 'Infrastructure', 'Energy', 'City Information Managment', 'Company Structure', 'Blockchain', 'Venture Capital', 'IPO / ICO', 'Entrepreneurship', 'Gender / Diversity', 'Remote Work', 'Strategy / Leadership', 'Education', 'Identity', 'Art', 'Design', 'Gamification', 'Exploration', 'Engagement / Participation', 'Interfaces / Platforms', 'Vitamins', 'Plant Based', 'AgTech', 'Vegetarian / Vegan']",70,Cluster_6,4,0.25,-1.1372840784634892,-1.051651401168313,1.37762619732147,"Plant Based, Entrepreneurship, Strategy / Leadership, Smart Cities, Vegetarian / Vegan",-3.8253719806671143,4.66037654876709
Hazle Schultz,Alternative Health|Sports Tech|Functional Medicine|Internet of Things|Security|Infrastructure|Mobility / Transport|City Information Managment|Investment|Trade|Cryptocurrency|IPO / ICO|Human Resources / Universal Employees|Skills and Capability Development|Remote Work|Enterprise Technology|Values-Based Leadership|Social Networks / Influencers|Art|Design|eSports / Sport|Exploration|Engagement / Participation|Personal Development|Plant Based|AgTech|Farming|Alcohol and other drugs,Government,Medical Technician,Kessler PLC,Understand Government Policy|Tell My Story|Improve my business|Other,Health|Money,,shields.alena@example.org,,,https://lorempixel.com/600/600/cats/?42553,Hazle,Schultz,"['Alternative Health', 'Sports Tech', 'Functional Medicine', 'Internet of Things', 'Security', 'Infrastructure', 'Mobility / Transport', 'City Information Managment', 'Investment', 'Trade', 'Cryptocurrency', 'IPO / ICO', 'Human Resources / Universal Employees', 'Skills and Capability Development', 'Remote Work', 'Enterprise Technology', 'Values-Based Leadership', 'Social Networks / Influencers', 'Art', 'Design', 'eSports / Sport', 'Exploration', 'Engagement / Participation', 'Personal Development', 'Plant Based', 'AgTech', 'Farming', 'Alcohol and other drugs']",71,Cluster_4,7,0.5714285714285714,1.0708964489931736,0.8719746172084173,-1.0238899883622332,"IPO / ICO, Design, Gamification, Engagement / Participation, Smart Collaboration Technology",4.846280097961426,8.423757553100586
Neva Mitchell,Sports Tech|Health Tech|Personal Data / Electronic Medical Record|Internet of Things|Sustainability|Smart Cities|Infrastructure|City Information Managment|Crowdfunding|Blockchain|Venture Capital|Cryptocurrency|Automation / Artificial Intelligence|Skills and Capability Development|Gender / Diversity|Augmented Decision Making|Creative Industries|Consumer Behaviour|Policy|Design|eSports / Sport|Engagement / Participation|Interfaces / Platforms|Video Games|AgTech|Farming|Distribution|Optimal Nutrition,Startup,Fishery Worker,Crona-Hilpert,Meet Investors|Meet Startups|Understand Government Policy|Other,Money|Play,,aric.murazik@example.net,,,https://lorempixel.com/600/600/cats/?46548,Neva,Mitchell,"['Sports Tech', 'Health Tech', 'Personal Data / Electronic Medical Record', 'Internet of Things', 'Sustainability', 'Smart Cities', 'Infrastructure', 'City Information Managment', 'Crowdfunding', 'Blockchain', 'Venture Capital', 'Cryptocurrency', 'Automation / Artificial Intelligence', 'Skills and Capability Development', 'Gender / Diversity', 'Augmented Decision Making', 'Creative Industries', 'Consumer Behaviour', 'Policy', 'Design', 'eSports / Sport', 'Engagement / Participation', 'Interfaces / Platforms', 'Video Games', 'AgTech', 'Farming', 'Distribution', 'Optimal Nutrition']",72,Cluster_2,5,0.4,-0.026493324503308765,-0.251620399369814,-0.2337329955706627,"Alternative Health, Policy, Optimal Nutrition, Exploration, City Information Managment",8.0189790725708,-12.669550895690918
Chanelle Fisher,Alternative Health|Exercise |Functional Medicine|Diagnosis|Sustainability|Community Engagement|Infrastructure|Policy|Equity|Crowdfunding|Trade|IPO / ICO|Entrepreneurship|Gender / Diversity|Remote Work|Enterprise Technology|Values-Based Leadership|Education|Creative Industries|Art|eSports / Sport|Exploration|Personal Development|Interfaces / Platforms|Functional Food|Supply Chain|Lab Grown Food|Alcohol and other drugs,Established Business,Nursery Manager,"Kshlerin, Harvey and Wilderman",Meet Investors|Meet Startups|Improve my business|Other,Food|Money,,moore.arden@example.org,,,https://lorempixel.com/600/600/cats/?47027,Chanelle,Fisher,"['Alternative Health', 'Exercise ', 'Functional Medicine', 'Diagnosis', 'Sustainability', 'Community Engagement', 'Infrastructure', 'Policy', 'Equity', 'Crowdfunding', 'Trade', 'IPO / ICO', 'Entrepreneurship', 'Gender / Diversity', 'Remote Work', 'Enterprise Technology', 'Values-Based Leadership', 'Education', 'Creative Industries', 'Art', 'eSports / Sport', 'Exploration', 'Personal Development', 'Interfaces / Platforms', 'Functional Food', 'Supply Chain', 'Lab Grown Food', 'Alcohol and other drugs']",73,Cluster_2,6,0.3333333333333333,-0.27532097790165405,-0.4447947094137445,0.6101589368535579,"Alternative Health, Policy, Optimal Nutrition, Exploration, City Information Managment",16.8135986328125,-4.021425247192383
Pamela Howell,Cannabis|Exercise |Health Tech|Prevention|Governance|Smart Cities|Infrastructure|Policy|Equity|Venture Capital|Cryptocurrency|Impact Investing|Automation / Artificial Intelligence|Gender / Diversity|Smart Collaboration Technology|Business Models|Education|Consumer Behaviour|Policy|Art|Gamification|Exploration|Engagement / Participation|Interfaces / Platforms|Vitamins|Growth|Optimal Nutrition|Alcohol and other drugs,Government,Lodging Manager,Reichert-Renner,Understand Government Policy|Improve my business|Explore new ways of working|Other,Health|Work,,cristal39@example.net,,,https://lorempixel.com/600/600/cats/?51079,Pamela,Howell,"['Cannabis', 'Exercise ', 'Health Tech', 'Prevention', 'Governance', 'Smart Cities', 'Infrastructure', 'Policy', 'Equity', 'Venture Capital', 'Cryptocurrency', 'Impact Investing', 'Automation / Artificial Intelligence', 'Gender / Diversity', 'Smart Collaboration Technology', 'Business Models', 'Education', 'Consumer Behaviour', 'Policy', 'Art', 'Gamification', 'Exploration', 'Engagement / Participation', 'Interfaces / Platforms', 'Vitamins', 'Growth', 'Optimal Nutrition', 'Alcohol and other drugs']",74,Cluster_1,4,0.25,-0.2791577231169172,-0.5097130640557429,-0.14044971805287362,"Policy, Cryptocurrency, Engagement / Participation, Business Models, Energy",13.473862648010254,0.15222620964050293
Caesar Roob,Cannabis|Health Tech|Diagnosis|Personal Data / Electronic Medical Record|Smart Cities|Participation|Mobility / Transport|Policy|Crowdfunding|Cryptocurrency|IPO / ICO|Impact Investing|Skills and Capability Development|Gender / Diversity|Remote Work|Enterprise Technology|Purpose|Social Networks / Influencers|Consumer Behaviour|Ethics|Gamification|Engagement / Participation|Personal Development|Interfaces / Platforms|Functional Food|Vitamins|Distribution|Alcohol and other drugs,Media,Program Director,"Baumbach, Tillman and Von",Understand Government Policy|Tell My Story|Improve my business|Explore new ways of working,Cities|Health,,uwilliamson@example.com,,,https://lorempixel.com/600/600/cats/?12143,Caesar,Roob,"['Cannabis', 'Health Tech', 'Diagnosis', 'Personal Data / Electronic Medical Record', 'Smart Cities', 'Participation', 'Mobility / Transport', 'Policy', 'Crowdfunding', 'Cryptocurrency', 'IPO / ICO', 'Impact Investing', 'Skills and Capability Development', 'Gender / Diversity', 'Remote Work', 'Enterprise Technology', 'Purpose', 'Social Networks / Influencers', 'Consumer Behaviour', 'Ethics', 'Gamification', 'Engagement / Participation', 'Personal Development', 'Interfaces / Platforms', 'Functional Food', 'Vitamins', 'Distribution', 'Alcohol and other drugs']",75,Cluster_5,5,0.6,0.7840941848501638,0.6064023767998115,-0.2668255778934504,"Vitamins, Engagement / Participation, Social Networks / Influencers, Alcohol and other drugs, Sharing Economy",-12.48928451538086,5.218990802764893
Jayce Metz,Alternative Health|Exercise |Prevention|Personal Data / Electronic Medical Record|Security|Community Engagement|Mobility / Transport|Policy|Blockchain|Trade|Sharing Economy|IPO / ICO|Skills and Capability Development|Smart Collaboration Technology|Culture / PeopleGeeks|Strategy / Leadership|Social Networks / Influencers|Ethics|Identity|Design|eSports / Sport|Gamification|Exploration|Engagement / Participation|Plant Based|AgTech|Distribution|Alcohol and other drugs,Government,Computer Systems Analyst,"Schmitt, Ziemann and Fisher",Meet Investors|Understand Government Policy|Explore new ways of working|Other,Cities|Work,,daren64@example.net,,,https://lorempixel.com/600/600/cats/?22161,Jayce,Metz,"['Alternative Health', 'Exercise ', 'Prevention', 'Personal Data / Electronic Medical Record', 'Security', 'Community Engagement', 'Mobility / Transport', 'Policy', 'Blockchain', 'Trade', 'Sharing Economy', 'IPO / ICO', 'Skills and Capability Development', 'Smart Collaboration Technology', 'Culture / PeopleGeeks', 'Strategy / Leadership', 'Social Networks / Influencers', 'Ethics', 'Identity', 'Design', 'eSports / Sport', 'Gamification', 'Exploration', 'Engagement / Participation', 'Plant Based', 'AgTech', 'Distribution', 'Alcohol and other drugs']",76,Cluster_4,10,0.4,0.6489080736693902,0.5261223820934526,0.6735939170899568,"IPO / ICO, Design, Gamification, Engagement / Participation, Smart Collaboration Technology",-6.988465309143066,-8.569913864135742
Elmer Stark,Alternative Health|Artificial Intelligence|Virtual Reality|Internet of Things|Security|Community Engagement|Smart Cities|Policy|Crowdfunding|Venture Capital|IPO / ICO|Impact Investing|Human Resources / Universal Employees|Skills and Capability Development|Gender / Diversity|Augmented Decision Making|Consumer Behaviour|Ethics|Policy|Art|Exploration|Engagement / Participation|Interfaces / Platforms|Video Games|AgTech|Farming|Lab Grown Food|Optimal Nutrition,Established Business,Grinder OR Polisher,Friesen PLC,Meet Investors|Tell My Story|Explore new ways of working|Other,Culture|Food,,will.okuneva@example.net,,,https://lorempixel.com/600/600/cats/?69193,Elmer,Stark,"['Alternative Health', 'Artificial Intelligence', 'Virtual Reality', 'Internet of Things', 'Security', 'Community Engagement', 'Smart Cities', 'Policy', 'Crowdfunding', 'Venture Capital', 'IPO / ICO', 'Impact Investing', 'Human Resources / Universal Employees', 'Skills and Capability Development', 'Gender / Diversity', 'Augmented Decision Making', 'Consumer Behaviour', 'Ethics', 'Policy', 'Art', 'Exploration', 'Engagement / Participation', 'Interfaces / Platforms', 'Video Games', 'AgTech', 'Farming', 'Lab Grown Food', 'Optimal Nutrition']",77,Cluster_2,4,0.25,-1.1936096656666428,-1.1576969180608148,0.30029420634861886,"Alternative Health, Policy, Optimal Nutrition, Exploration, City Information Managment",9.388140678405762,-15.024435043334961
Selmer Stoltenberg,Cannabis|Peak Performance|Exercise |Functional Medicine|Sustainability|Participation|Mobility / Transport|City Information Managment|Trade|Cryptocurrency|IPO / ICO|Impact Investing|Machine Learning|Human Resources / Universal Employees|Remote Work|Culture / PeopleGeeks|Purpose|Values-Based Leadership|Art|Design|eSports / Sport|Exploration|Engagement / Participation|Personal Development|Functional Food|Supply Chain|Lab Grown Food|Alcohol and other drugs,Other,Utility Meter Reader,Murphy-Rolfson,Understand Government Policy|Improve my business|Explore new ways of working|Other,Cities|Play,,dgorczany@example.net,,,https://lorempixel.com/600/600/cats/?90709,Selmer,Stoltenberg,"['Cannabis', 'Peak Performance', 'Exercise ', 'Functional Medicine', 'Sustainability', 'Participation', 'Mobility / Transport', 'City Information Managment', 'Trade', 'Cryptocurrency', 'IPO / ICO', 'Impact Investing', 'Machine Learning', 'Human Resources / Universal Employees', 'Remote Work', 'Culture / PeopleGeeks', 'Purpose', 'Values-Based Leadership', 'Art', 'Design', 'eSports / Sport', 'Exploration', 'Engagement / Participation', 'Personal Development', 'Functional Food', 'Supply Chain', 'Lab Grown Food', 'Alcohol and other drugs']",78,Cluster_2,6,0.5,0.15742949096433062,1.0723027792313633,-0.29910016386261207,"Alternative Health, Policy, Optimal Nutrition, Exploration, City Information Managment",12.794427871704102,-6.4367995262146
Paris Emmerich,Cannabis|Prevention|Artificial Intelligence|Virtual Reality|Security|Smart Cities|Mobility / Transport|Policy|Company Structure|Blockchain|Venture Capital|Trade|Automation / Artificial Intelligence|Uncertainty / Accelerating Change|Human Resources / Universal Employees|Smart Collaboration Technology|Values-Based Leadership|Social Networks / Influencers|Creative Industries|Consumer Behaviour|eSports / Sport|Gamification|Engagement / Participation|Video Games|Functional Food|Growth|Farming|Vegetarian / Vegan,Government,Industrial Production Manager,Sawayn Group,Understand Government Policy|Tell My Story|Improve my business|Other,Culture|Play,,everardo.smith@example.org,,,https://lorempixel.com/600/600/cats/?37968,Paris,Emmerich,"['Cannabis', 'Prevention', 'Artificial Intelligence', 'Virtual Reality', 'Security', 'Smart Cities', 'Mobility / Transport', 'Policy', 'Company Structure', 'Blockchain', 'Venture Capital', 'Trade', 'Automation / Artificial Intelligence', 'Uncertainty / Accelerating Change', 'Human Resources / Universal Employees', 'Smart Collaboration Technology', 'Values-Based Leadership', 'Social Networks / Influencers', 'Creative Industries', 'Consumer Behaviour', 'eSports / Sport', 'Gamification', 'Engagement / Participation', 'Video Games', 'Functional Food', 'Growth', 'Farming', 'Vegetarian / Vegan']",79,Cluster_3,6,0.5,0.269440148592844,0.8563554139595533,-0.13488232206296163,"eSports / Sport, Farming, Automation / Artificial Intelligence, Virtual Reality, Equity",11.8341646194458,7.038067817687988
